Id,SalePrice
1918,146045.39416418737
1919,197959.73442974436
1920,165282.3779042835
1921,371137.6624899343
1922,287544.9095338612
1923,220061.20881098503
1924,226568.55169389278
1925,207535.8269175653
1926,360581.09689767304
1927,132378.86666516587
1928,156554.25167839718
1929,123183.2924109073
1930,126513.84712039598
1931,150040.05954835072
1932,137159.89024504522
1933,185756.1307912043
1934,185266.6416831372
1935,171868.61880347127
1936,180007.88224841177
1937,178618.61099499385
1938,161347.42320816268
1939,229116.72305744916
1940,178333.47687148373
1941,177525.58832721537
1942,174053.03590565786
1943,194035.49042268752
1944,293166.62192570465
1945,323293.8041762097
1946,144583.52389003028
1947,269032.2292873213
1948,177744.97586499806
1949,241316.21641798198
1950,199588.5096323684
1951,264550.6355007068
1952,223071.64613099844
1953,169256.81783466614
1954,199657.70756021494
1955,135655.06311286025
1956,382122.88188052166
1957,159016.40220339352
1958,314149.558649401
1959,141492.2945355294
1960,105501.33116233278
1961,121466.16394433689
1962,110876.35973480775
1963,123485.556514733
1964,113888.01894482489
1965,152308.03901224042
1966,146232.04317752298
1967,281589.91335093416
1968,397636.4946501652
1969,330122.6986248405
1970,404790.81999244314
1971,479755.5659564335
1972,364304.9553095805
1973,262374.83440762095
1974,302955.9639862085
1975,533666.2394889526
1976,270637.67121873656
1977,333119.0152198463
1978,323348.842021854
1979,308551.6467393569
1980,185365.82888783113
1981,325597.6595361226
1982,216260.04716756765
1983,198608.70426423865
1984,169702.90926842045
1985,230587.62265371787
1986,231559.20561814125
1987,189771.16380225742
1988,174969.64184344737
1989,194696.48868144257
1990,211815.4331906618
1991,227773.27074518686
1992,212946.54944701708
1993,176082.60493045786
1994,240405.3328131312
1995,188323.1873132805
1996,232975.5414764694
1997,285525.1315954122
1998,308082.71163061284
1999,275079.59688614943
2000,307010.9340621306
2001,263799.6283879867
2002,245405.61172729905
2003,256567.84962414857
2004,290395.2236259623
2005,221931.23752029106
2006,214531.58280043502
2007,243676.61902259252
2008,203187.08425081926
2009,186268.36075023346
2010,191513.67493110857
2011,137940.46318582227
2012,171804.17813161947
2013,164804.60539626304
2014,171747.3668448495
2015,178512.52485254873
2016,183715.19782329485
2017,185453.95836306032
2018,121536.71039129558
2019,146959.4662640016
2020,108921.50091870852
2021,104920.25594300998
2022,185739.63756445347
2023,144399.89140084005
2024,260306.26297212104
2025,347317.20026489906
2026,164002.24609959053
2027,148586.30405120226
2028,158365.7961160992
2029,160578.50297874497
2030,247193.06318767412
2031,231396.2881907469
2032,235939.38670362925
2033,239725.99115911731
2034,166053.52011268513
2035,213656.58656633928
2036,199840.5602106276
2037,203984.83813986517
2038,312634.152216539
2039,200781.6403836338
2040,293050.6789576412
2041,300904.12619468087
2042,179209.9901681685
2043,139377.7709121631
2044,193878.62831870958
2045,226521.7421417268
2046,143828.05617702732
2047,142210.06721197348
2048,142747.7793049945
2049,145546.02240174712
2050,175615.45415460644
2051,103208.08258308316
2052,125913.85682746868
2053,141119.82468164826
2054,90288.88029595424
2055,146038.54608268506
2056,142858.15148220182
2057,109108.78790817193
2058,207942.64972197966
2059,129435.70407350677
2060,183807.47931389025
2061,177866.47304349006
2062,119073.69611728087
2063,104290.12486182933
2064,134886.79933342166
2065,114473.55033960311
2066,157165.15046412294
2067,114013.75171243705
2068,143553.0298260606
2069,87127.23245112634
2070,111904.32789608328
2071,94086.06783842969
2072,144932.44563177554
2073,135420.42687573805
2074,171745.9635745022
2075,139688.85219518002
2076,127849.09719659488
2077,133571.61994034192
2078,113666.71022991104
2079,132221.85454289458
2080,121271.26319250386
2081,120399.49812507455
2082,125594.94336716883
2083,136044.07539303563
2084,106272.44498789379
2085,111906.46802382593
2086,136291.8663563822
2087,130624.52556007772
2088,102126.0686372593
2089,82539.5540911954
2090,134536.47898739565
2091,92996.22186282171
2092,127982.19063670389
2093,120925.67206060782
2094,115405.32050103067
2095,155528.67508255612
2096,88514.20296744347
2097,96238.60131286156
2098,144030.05085578648
2099,67836.71326793445
2100,74951.47060761867
2101,110458.4184618583
2102,134638.31759320298
2103,97961.17848276418
2104,134420.6119864699
2105,120095.90708621602
2106,64403.50685956376
2107,182788.73242112843
2108,115299.59997169032
2109,109074.7375917627
2110,124158.10869556613
2111,152915.15083566966
2112,120896.07110209973
2113,121776.27613110072
2114,122750.83691174025
2115,155153.23691293225
2116,121023.70848377275
2117,146456.6255132367
2118,116947.84752132524
2119,113856.23357690658
2120,123070.09896523714
2121,96583.52276385482
2122,95349.52545459458
2123,96789.84366434981
2124,164569.37694845148
2125,125945.64761258176
2126,127623.7467269218
2127,159620.49939884717
2128,124407.07393184974
2129,108165.72540710424
2130,134793.56328503182
2131,160240.19938415958
2132,116367.93205094947
2133,120274.79906894105
2134,121818.51166347094
2135,107417.75551086733
2136,66668.45543955712
2137,116330.51860371666
2138,133108.51782770894
2139,151161.66956643036
2140,139763.5571983883
2141,158170.75767524994
2142,113166.98816172763
2143,137768.84478441303
2144,112875.76054047549
2145,143519.84099940254
2146,177627.14622858397
2147,143864.31805090507
2148,139925.03429233676
2149,152921.17151778194
2150,226075.11912734053
2151,119396.63731984129
2152,157684.07872459973
2153,183560.88017210437
2154,105391.18498687835
2155,147683.56068862928
2156,264529.0576944727
2157,241703.4034126396
2158,221319.61969811496
2159,203864.29653820224
2160,192420.53340207736
2161,251348.11312662702
2162,487729.8875381568
2163,371194.5150975599
2164,238497.24259887196
2165,185422.45899465712
2166,156672.83195179497
2167,212302.77167277774
2168,184652.45268927954
2169,185337.71901302226
2170,194502.07982709288
2171,152972.82978888738
2172,142372.79590457573
2173,177348.14894602672
2174,226176.77448028684
2175,303768.6548351472
2176,288916.6846226594
2177,237608.47769003108
2178,215812.08409569666
2179,138115.22120490886
2180,233460.81718216682
2181,183848.69829393612
2182,222201.2190260235
2183,185461.64491165866
2184,128044.78333443005
2185,118716.70436319435
2186,168030.70443826317
2187,160747.75266119227
2188,168099.01659035377
2189,278633.3827544028
2190,78983.23322665402
2191,79007.4623193015
2192,84640.03682056209
2193,106620.01871280026
2194,111590.06245711255
2195,95498.24106474618
2196,97761.47102917687
2197,116687.58837730944
2198,160364.5075898009
2199,200881.7018416522
2200,129261.57016765668
2201,120760.7889249396
2202,190614.43744531524
2203,112272.70184786504
2204,146880.607954681
2205,102913.3465228951
2206,132217.04621981859
2207,205709.52617841662
2208,253249.8303539707
2209,205025.6440490658
2210,135929.46361571192
2211,129489.15834306215
2212,126978.41235460767
2213,102572.20251544224
2214,133318.88221270428
2215,105006.22868588721
2216,137688.67045876215
2217,69389.73525920756
2218,85521.36410723474
2219,90615.0280145206
2220,87555.68146492809
2221,262943.4917097943
2222,229677.15495079468
2223,266823.4713810651
2224,225160.85848423524
2225,126039.28271901868
2226,184073.479721074
2227,202281.70747969992
2228,256445.7544601326
2229,252836.70373941737
2230,142895.8039925028
2231,205602.39739516357
2232,189663.46832511827
2233,181328.11494965412
2234,236353.4263449657
2235,201373.31020996557
2236,261417.94685501762
2237,315720.0201297142
2238,216747.1483048976
2239,121247.88634891488
2240,151948.09825147816
2241,143561.6962973963
2242,130479.05171226019
2243,137501.93587147573
2244,111981.52904525124
2245,106508.85146435177
2246,134196.39860225495
2247,141698.28307224766
2248,125487.31416642094
2249,125693.46325924752
2250,135621.99267639543
2251,94354.28161490432
2252,189353.21968911256
2253,156460.4767117654
2254,170094.16807581257
2255,201653.28177403682
2256,173350.97181819068
2257,207612.8731295713
2258,161477.09443236663
2259,175346.64317303247
2260,166984.8606185173
2261,176059.6115519526
2262,195285.42994379223
2263,333639.8938439932
2264,544473.322958845
2265,172737.09931593304
2266,250859.58497425733
2267,335665.4363000702
2268,404939.3300484693
2269,161860.35603227423
2270,197217.15102068774
2271,233910.4100523211
2272,208658.86015227376
2273,131100.14396715222
2274,175963.55804858383
2275,182907.710649276
2276,188799.11755473667
2277,201394.76808028133
2278,154962.41822638016
2279,117449.75764407906
2280,110513.25889477642
2281,164227.72469972842
2282,179686.7433647
2283,122010.23331837449
2284,117471.55443646094
2285,151873.08802322636
2286,122912.83499254375
2287,332848.5757665877
2288,266721.6466040581
2289,372456.0807061953
2290,436423.3222457579
2291,317162.16957642254
2292,434904.38210670045
2293,480693.31122427445
2294,353249.5274586982
2295,489664.33636420383
2296,276319.09010394366
2297,314371.4787545354
2298,290366.72384877317
2299,349420.6576407857
2300,305819.6041142877
2301,281944.9187005174
2302,246244.0107091219
2303,233286.43791975282
2304,256711.10207681608
2305,195936.9545808846
2306,187399.56326576584
2307,185881.49536172213
2308,215895.30885884585
2309,253882.3535708568
2310,209040.73629271894
2311,203508.9315358086
2312,184421.5388804861
2313,172627.52606771563
2314,180588.37687685774
2315,186243.57527138837
2316,196819.88745536396
2317,176414.20206010333
2318,173816.2937149592
2319,188099.2592896092
2320,195710.15666507787
2321,247294.2553582862
2322,195060.13749757104
2323,174382.87938544224
2324,185913.51558585645
2325,222423.63120162577
2326,175332.59699754298
2327,204914.3454589028
2328,221439.74141705834
2329,190913.76300095758
2330,186394.93844933287
2331,352825.8427058933
2332,369440.15828707896
2333,330198.04469145107
2334,239820.0822215047
2335,259526.7832921769
2336,313071.850864382
2337,201003.429262592
2338,287790.31151438545
2339,223642.84333553887
2340,401617.33294938144
2341,224169.2476142852
2342,228120.85566095702
2343,229121.68916940974
2344,215602.337062842
2345,239973.6879665748
2346,208450.76415322555
2347,191187.55582633542
2348,237934.68684707978
2349,172951.75549650358
2350,293593.09079154674
2351,235834.168766278
2352,238855.43142253958
2353,241654.10527338588
2354,141986.0797946095
2355,143768.3868540779
2356,153989.5292905713
2357,191994.22804919473
2358,180582.04993990308
2359,138909.16315573186
2360,117970.55333379039
2361,151659.75663178464
2362,265162.3738102905
2363,131991.8747840306
2364,185151.39482987128
2365,219775.51324522166
2366,188659.08201335906
2367,210245.69874950417
2368,204703.40303626814
2369,211614.62565505644
2370,167185.16538792767
2371,150723.15309574452
2372,176550.3138555479
2373,291016.5716417193
2374,339895.0813636201
2375,234958.9391708399
2376,297525.8133520613
2377,365433.8412329504
2378,144163.6251922311
2379,214125.78197096445
2380,149963.32688424544
2381,167120.90937951123
2382,230486.9748815163
2383,207433.3233303059
2384,247153.41237060932
2385,171856.65918546438
2386,129218.3085024143
2387,127751.56082091536
2388,104976.7885284581
2389,122674.55075897636
2390,133826.79447185269
2391,145559.77238851952
2392,114015.88526168547
2393,167582.32643038657
2394,132156.0245248944
2395,214194.13680163177
2396,141562.36210601896
2397,229834.78335597817
2398,129466.23394927537
2399,64081.90092606639
2400,67036.7604201668
2401,126534.85612369244
2402,128829.0096834998
2403,147559.12449733075
2404,138952.68391454755
2405,155806.29380133076
2406,145257.94931782348
2407,121815.6016698785
2408,148015.57302505066
2409,118907.95608295391
2410,194876.36547124045
2411,110014.70080085592
2412,147134.33464522695
2413,116659.92482311008
2414,148706.12940046203
2415,129196.34914723951
2416,126059.6813810771
2417,131660.74358032926
2418,134535.5264148632
2419,107680.30190520322
2420,125162.2847858967
2421,145947.3337864974
2422,105817.56159181814
2423,101903.40079867316
2424,153387.7239914751
2425,216506.74382313894
2426,135887.30148223083
2427,111721.43714914772
2428,178057.2806145752
2429,113392.13325980566
2430,133797.55654959567
2431,106874.64483900227
2432,134475.93341118481
2433,139398.11823541758
2434,129241.46279920766
2435,149799.740607159
2436,102689.04559866211
2437,106126.41334539924
2438,120484.54466754376
2439,115730.9163752701
2440,126712.377277286
2441,103637.38723931383
2442,104947.87375066109
2443,131634.49652638173
2444,125976.92770543667
2445,88077.27059226106
2446,127089.08787286853
2447,195201.999346751
2448,138688.33124420722
2449,113956.12010708451
2450,146633.5775638852
2451,133118.21156649786
2452,184710.333421879
2453,92095.63979555796
2454,117972.20841323274
2455,127761.96974761497
2456,127454.27027810417
2457,127599.0505950378
2458,128037.37766725164
2459,106712.37207598086
2460,138717.92570639975
2461,122803.16977711508
2462,130063.32149111209
2463,114583.45513561745
2464,169693.11689765836
2465,131026.95690739957
2466,106888.8425055415
2467,150427.35796961727
2468,87422.73323635476
2469,83619.85608235255
2470,194418.190399516
2471,250151.1499925355
2472,160045.03768256473
2473,116782.5819237587
2474,76693.40710487301
2475,238830.6204883122
2476,105892.66841225074
2477,111819.74287718686
2478,158227.83532077726
2479,103497.68532170306
2480,153031.56124405752
2481,113343.46011186339
2482,128573.79358708802
2483,108195.28503517246
2484,122698.16426483078
2485,129329.11314990754
2486,140945.33623073564
2487,159893.8299409585
2488,174342.567277613
2489,159087.95676012983
2490,148345.86127208674
2491,101092.51843948726
2492,191394.7070881814
2493,144295.5361240078
2494,150802.09443737156
2495,93794.01842820356
2496,234018.13592297208
2497,147994.35840218427
2498,106175.38227712603
2499,91569.96069300131
2500,126674.10003350778
2501,130371.39572987356
2502,150001.44264957335
2503,96498.41208094529
2504,233627.82627292757
2505,214839.81100000226
2506,268460.4461896594
2507,311420.0840217877
2508,268727.00476227474
2509,214381.98108898758
2510,227306.37461197522
2511,176688.58840808301
2512,196496.46135699653
2513,225279.12522392205
2514,247078.77834540256
2515,143131.70437948636
2516,173678.55590998306
2517,145938.9490621491
2518,144912.34434695917
2519,215090.78046728487
2520,210186.93370028437
2521,185174.171260146
2522,222407.83760969967
2523,121004.76496028024
2524,133281.81688888656
2525,154386.0578699276
2526,136469.71144599246
2527,111635.23291671909
2528,125360.49245607865
2529,129095.23164063915
2530,133366.8424372393
2531,258154.72093375848
2532,226177.9895300238
2533,193507.44613792005
2534,226067.32954667057
2535,295931.61047603266
2536,242962.38885919077
2537,225550.50045164558
2538,192133.53692528125
2539,186972.164799036
2540,184207.0853112666
2541,190112.50415990574
2542,150270.90685291192
2543,124192.82492131453
2544,117663.20976193914
2545,133431.22425038923
2546,137885.48748863954
2547,159058.83664578627
2548,157625.1833432914
2549,158227.1986411513
2550,1198349.9710308523
2551,139234.43529081813
2552,131457.83590496084
2553,71605.96583744262
2554,104302.04969550035
2555,126668.6163385635
2556,102038.98168274072
2557,107209.86454958738
2558,137804.5688689762
2559,110979.74386026211
2560,141208.6811092877
2561,140833.4191904994
2562,122170.49773071191
2563,139841.83722116344
2564,185172.1892910242
2565,128908.50641265436
2566,124886.67001304546
2567,114641.60560076885
2568,210862.58223561617
2569,203245.45390214308
2570,135675.83883448396
2571,163098.5028909948
2572,163379.27595182977
2573,208316.13400473716
2574,260159.68662094665
2575,136387.04624805241
2576,120570.28717556229
2577,129103.76031992554
2578,96765.56501814257
2579,64009.57569957256
2580,105560.05426241759
2581,126672.73426190988
2582,133730.62610973415
2583,265593.81865534687
2584,181407.76859387924
2585,183389.09412010552
2586,225287.54499986945
2587,212946.63870194068
2588,142323.27008528166
2589,157694.8092917623
2590,215346.25637921397
2591,215155.48988067976
2592,215660.47871638418
2593,229957.1570555228
2594,186277.59735481805
2595,192859.5474966922
2596,290405.7357647204
2597,180495.42636150317
2598,274659.0509117095
2599,352114.92901016324
2600,159569.08947853933
2601,140314.20202622184
2602,92100.43902461618
2603,94762.37980262713
2604,93890.72211571502
2605,89465.68437347861
2606,139962.22160652443
2607,215023.41138039192
2608,221331.19830082366
2609,174539.00631167684
2610,110258.59182003666
2611,120901.83980535818
2612,163507.2986805849
2613,132710.33342393054
2614,122432.8981278687
2615,147915.9220812606
2616,157837.20388993883
2617,188489.65553379
2618,191553.1501641866
2619,206793.77373739294
2620,186119.83761181892
2621,173784.04658485466
2622,182044.74770170174
2623,233370.3097595415
2624,310888.8349503726
2625,275611.72330634855
2626,179515.38336446884
2627,163888.65745978997
2628,427588.7813485087
2629,456994.1401457991
2630,344680.75278268673
2631,467408.49217506207
2632,371795.1600547449
2633,274357.76225652226
2634,391109.0455911863
2635,163644.85209440833
2636,194075.02732128865
2637,173722.58648577722
2638,262655.54545785754
2639,189382.40272960125
2640,156973.39004405082
2641,102981.29503389866
2642,178643.17619040687
2643,118570.51272152872
2644,138961.86702196757
2645,98042.52971949278
2646,108801.85075228973
2647,118218.56966871281
2648,149603.04486050905
2649,153495.31680931576
2650,150488.8509527884
2651,146296.76839474172
2652,427434.82602359663
2653,247037.78504243752
2654,243571.11468350355
2655,373633.96648993256
2656,310014.5159832014
2657,332152.0145127391
2658,274482.66076937
2659,299778.3575789331
2660,347434.1657677032
2661,341505.7388657446
2662,319351.0536637593
2663,295772.4371087146
2664,245255.89497531852
2665,322141.4774592991
2666,266860.7804090207
2667,185588.86246074756
2668,193041.79555118122
2669,178322.79747724097
2670,288017.09864403104
2671,194333.0237749157
2672,202480.36428802932
2673,200995.63670166297
2674,211896.45566148782
2675,173368.02109842992
2676,193458.39346493402
2677,206585.42535414622
2678,262079.11723949725
2679,272384.6029377396
2680,272443.41553439054
2681,376835.40986300656
2682,315312.9357184072
2683,536373.6557857681
2684,297552.2545957305
2685,321910.6184582141
2686,265939.42759539373
2687,326820.4737496081
2688,225407.2622156018
2689,202873.43373720744
2690,463219.1373442769
2691,178710.16259712307
2692,134086.56689161356
2693,200579.7340764657
2694,145928.1296324475
2695,191902.3729980497
2696,182372.96593391427
2697,181708.545138977
2698,188621.1398934906
2699,168007.5803550637
2700,147298.1397039437
2701,152337.29676652243
2702,114658.51319773767
2703,144190.4567895668
2704,149430.63494948487
2705,112677.03168465142
2706,112628.30455660674
2707,123114.80069068832
2708,126108.29091298419
2709,109121.85532349696
2710,127382.51850305527
2711,349328.40520801354
2712,381401.84194802877
2713,169459.56297569993
2714,149357.2249860771
2715,149434.95665479405
2716,146251.4700013516
2717,176603.64894212043
2718,212288.2518344859
2719,144265.707488915
2720,195114.91563838001
2721,131431.32144194853
2722,161327.80773716813
2723,163095.68317209324
2724,121698.4733509222
2725,123413.35217587532
2726,142008.13619427016
2727,196376.66469735338
2728,173729.20464797394
2729,150163.0387452624
2730,138333.7283823401
2731,130518.48113073548
2732,119575.8590612005
2733,172669.948048172
2734,157479.49169703954
